datetime,pid,date,segment,incoming_count,incoming_countmostfrequentcontact,incoming_distinctcontacts,incoming_meanduration,incoming_sumduration,missed_count,missed_distinctcontacts,outgoing_count,outgoing_countmostfrequentcontact,outgoing_distinctcontacts,outgoing_meanduration,outgoing_sumduration
2021-03-31 05:59:59,INS-W_1065,2021-03-31,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-03-31 11:59:59,INS-W_1065,2021-03-31,afternoon,1.0,0.0,1.0,23.0,23.0,0.0,0.0,2.0,0.0,2.0,143.5,287.0
2021-03-31 17:59:59,INS-W_1065,2021-03-31,evening,2.0,0.0,2.0,41.212,82.424,0.0,0.0,1.0,0.0,1.0,7.0,7.0
2021-03-31 23:59:59,INS-W_1065,2021-03-31,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-01 05:59:59,INS-W_1065,2021-04-01,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-01 11:59:59,INS-W_1065,2021-04-01,afternoon,2.0,0.0,2.0,155.2875,310.575,0.0,0.0,1.0,0.0,1.0,37.0,37.0
2021-04-01 17:59:59,INS-W_1065,2021-04-01,evening,2.0,0.0,2.0,41.212,82.424,0.0,0.0,1.0,0.0,1.0,7.0,7.0
2021-04-01 23:59:59,INS-W_1065,2021-04-01,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-02 05:59:59,INS-W_1065,2021-04-02,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-02 11:59:59,INS-W_1065,2021-04-02,afternoon,2.0,0.0,2.0,26.5,53.0,0.0,0.0,1.0,0.0,1.0,19.0,19.0
2021-04-02 17:59:59,INS-W_1065,2021-04-02,evening,0.0,0.0,0.0,52.56722222222223,92.63444444444445,0.0,0.0,1.0,0.0,1.0,36.0,36.0
2021-04-02 23:59:59,INS-W_1065,2021-04-02,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-03 05:59:59,INS-W_1065,2021-04-03,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-03 11:59:59,INS-W_1065,2021-04-03,afternoon,1.5,0.0,1.5,25.894736842105264,51.0,0.0,0.0,1.0,0.0,1.0,25.25,25.25
2021-04-03 17:59:59,INS-W_1065,2021-04-03,evening,0.0,0.0,0.0,63.92244444444445,102.8448888888889,0.0,0.0,1.0,0.0,1.0,36.333333333333336,36.333333333333336
2021-04-03 23:59:59,INS-W_1065,2021-04-03,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-04 05:59:59,INS-W_1065,2021-04-04,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-04 11:59:59,INS-W_1065,2021-04-04,afternoon,1.0,0.0,1.0,25.289473684210527,49.0,0.0,0.0,1.0,0.0,1.0,31.5,31.5
2021-04-04 17:59:59,INS-W_1065,2021-04-04,evening,0.0,0.0,0.0,75.27766666666668,113.05533333333334,0.0,0.0,1.0,0.0,1.0,36.666666666666664,36.666666666666664
2021-04-04 23:59:59,INS-W_1065,2021-04-04,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-05 05:59:59,INS-W_1065,2021-04-05,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-05 11:59:59,INS-W_1065,2021-04-05,afternoon,0.5,0.0,0.5,24.684210526315788,47.0,0.0,0.0,1.0,0.0,1.0,37.75,37.75
2021-04-05 17:59:59,INS-W_1065,2021-04-05,evening,0.0,0.0,0.0,86.63288888888889,123.26577777777779,0.0,0.0,1.0,0.0,1.0,37.0,37.0
2021-04-05 23:59:59,INS-W_1065,2021-04-05,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-06 05:59:59,INS-W_1065,2021-04-06,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-06 11:59:59,INS-W_1065,2021-04-06,afternoon,0.0,0.0,0.0,24.07894736842105,45.0,0.0,0.0,1.0,0.0,1.0,44.0,44.0
2021-04-06 17:59:59,INS-W_1065,2021-04-06,evening,0.0,0.0,0.0,97.98811111111112,133.47622222222222,0.0,0.0,1.0,0.0,1.0,37.333333333333336,37.333333333333336
2021-04-06 23:59:59,INS-W_1065,2021-04-06,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-07 05:59:59,INS-W_1065,2021-04-07,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-07 11:59:59,INS-W_1065,2021-04-07,afternoon,0.0,0.0,0.0,23.473684210526315,43.0,0.0,0.0,1.0,0.0,1.0,66.0,66.0
2021-04-07 17:59:59,INS-W_1065,2021-04-07,evening,0.0,0.0,0.0,109.34333333333333,143.68666666666667,0.0,0.0,1.0,0.0,1.0,37.666666666666664,37.666666666666664
2021-04-07 23:59:59,INS-W_1065,2021-04-07,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-08 05:59:59,INS-W_1065,2021-04-08,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-08 11:59:59,INS-W_1065,2021-04-08,afternoon,0.0,0.0,0.0,22.86842105263158,41.0,0.0,0.0,1.0,0.0,1.0,37.0,37.0
2021-04-08 17:59:59,INS-W_1065,2021-04-08,evening,0.0,0.0,0.0,120.69855555555556,153.89711111111112,0.0,0.0,1.0,0.0,1.0,38.0,38.0
2021-04-08 23:59:59,INS-W_1065,2021-04-08,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-09 05:59:59,INS-W_1065,2021-04-09,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-09 11:59:59,INS-W_1065,2021-04-09,afternoon,0.0,0.0,0.0,22.263157894736842,39.0,0.0,0.0,1.0,0.0,1.0,2055.5,2055.5
2021-04-09 17:59:59,INS-W_1065,2021-04-09,evening,0.0,0.0,0.0,132.05377777777778,164.10755555555556,0.0,0.0,1.0,0.0,1.0,38.25,38.25
2021-04-09 23:59:59,INS-W_1065,2021-04-09,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-10 05:59:59,INS-W_1065,2021-04-10,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-10 11:59:59,INS-W_1065,2021-04-10,afternoon,0.0,0.0,0.0,21.657894736842106,37.0,0.0,0.0,1.0,0.0,1.0,4074.0,4074.0
2021-04-10 17:59:59,INS-W_1065,2021-04-10,evening,0.0,0.0,0.0,143.409,174.31799999999998,0.0,0.0,1.0,0.0,1.0,38.5,38.5
2021-04-10 23:59:59,INS-W_1065,2021-04-10,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-11 05:59:59,INS-W_1065,2021-04-11,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-11 11:59:59,INS-W_1065,2021-04-11,afternoon,0.0,0.0,0.0,21.05263157894737,35.0,0.0,0.0,1.0,0.0,1.0,1508.0,1508.0
2021-04-11 17:59:59,INS-W_1065,2021-04-11,evening,0.0,0.0,0.0,154.76422222222223,184.52844444444446,0.0,0.0,1.0,0.0,1.0,38.75,38.75
2021-04-11 23:59:59,INS-W_1065,2021-04-11,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-12 05:59:59,INS-W_1065,2021-04-12,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-12 11:59:59,INS-W_1065,2021-04-12,afternoon,0.0,0.0,0.0,20.44736842105263,33.0,0.0,0.0,1.0,0.0,1.0,63.0,63.0
2021-04-12 17:59:59,INS-W_1065,2021-04-12,evening,0.0,0.0,0.0,166.11944444444447,194.73888888888888,0.0,0.0,1.0,0.0,1.0,39.0,39.0
2021-04-12 23:59:59,INS-W_1065,2021-04-12,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-13 05:59:59,INS-W_1065,2021-04-13,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
2021-04-13 11:59:59,INS-W_1065,2021-04-13,afternoon,0.0,0.0,0.0,19.842105263157894,31.0,0.0,0.0,1.0,0.0,1.0,53.25,53.25
2021-04-13 17:59:59,INS-W_1065,2021-04-13,evening,0.0,0.0,0.0,177.47466666666668,204.94933333333336,0.5,0.5,0.5,0.0,0.5,37.4,37.4
2021-04-13 23:59:59,INS-W_1065,2021-04-13,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-14 05:59:59,INS-W_1065,2021-04-14,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.8333333333333334,1.0,90.0,90.0
2021-04-14 11:59:59,INS-W_1065,2021-04-14,afternoon,0.0,0.0,0.0,19.236842105263158,29.0,0.0,0.0,1.0,0.0,1.0,43.5,43.5
2021-04-14 17:59:59,INS-W_1065,2021-04-14,evening,0.0,0.0,0.0,188.8298888888889,215.15977777777778,1.0,1.0,0.0,0.0,0.0,35.8,35.8
2021-04-14 23:59:59,INS-W_1065,2021-04-14,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-15 05:59:59,INS-W_1065,2021-04-15,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.6666666666666667,1.0,162.0,162.0
2021-04-15 11:59:59,INS-W_1065,2021-04-15,afternoon,0.0,0.0,0.0,18.63157894736842,27.0,0.0,0.0,1.0,0.0,1.0,33.75,33.75
2021-04-15 17:59:59,INS-W_1065,2021-04-15,evening,0.0,0.0,0.0,200.1851111111111,225.37022222222222,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,34.2,34.2
2021-04-15 23:59:59,INS-W_1065,2021-04-15,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-16 05:59:59,INS-W_1065,2021-04-16,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.5,1.0,234.0,234.0
2021-04-16 11:59:59,INS-W_1065,2021-04-16,afternoon,0.0,0.0,0.0,18.026315789473685,25.0,0.0,0.0,1.0,0.0,1.0,24.0,24.0
2021-04-16 17:59:59,INS-W_1065,2021-04-16,evening,0.0,0.0,0.0,211.54033333333336,235.58066666666667,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,32.6,32.6
2021-04-16 23:59:59,INS-W_1065,2021-04-16,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-17 05:59:59,INS-W_1065,2021-04-17,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.33333333333333337,1.0,306.0,306.0
2021-04-17 11:59:59,INS-W_1065,2021-04-17,afternoon,0.19999999999999998,0.0,0.19999999999999998,17.421052631578945,23.0,0.0,0.0,1.0,0.0,1.0,19.6,19.6
2021-04-17 17:59:59,INS-W_1065,2021-04-17,evening,0.0,0.0,0.0,222.89555555555557,245.79111111111112,0.0,0.0,1.0,0.0,1.0,31.0,31.0
2021-04-17 23:59:59,INS-W_1065,2021-04-17,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-18 05:59:59,INS-W_1065,2021-04-18,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.16666666666666674,1.0,378.0,378.0
2021-04-18 11:59:59,INS-W_1065,2021-04-18,afternoon,0.39999999999999997,0.0,0.39999999999999997,16.815789473684212,21.0,0.0,0.0,1.0,0.0,1.0,15.2,15.2
2021-04-18 17:59:59,INS-W_1065,2021-04-18,evening,0.0,0.0,0.0,234.25077777777778,256.00155555555557,0.0,0.0,1.0,0.0,1.0,50.0,50.0
2021-04-18 23:59:59,INS-W_1065,2021-04-18,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-19 05:59:59,INS-W_1065,2021-04-19,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.0,1.0,450.0,450.0
2021-04-19 11:59:59,INS-W_1065,2021-04-19,afternoon,0.6,0.0,0.6,16.210526315789473,19.0,0.0,0.0,1.0,0.0,1.0,10.799999999999999,10.799999999999999
2021-04-19 17:59:59,INS-W_1065,2021-04-19,evening,0.0,0.0,0.0,245.606,266.212,0.0,0.0,1.0,0.0,1.0,69.0,69.0
2021-04-19 23:59:59,INS-W_1065,2021-04-19,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-20 05:59:59,INS-W_1065,2021-04-20,morning,0.0,0.0,0.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,1004.8,1004.8
2021-04-20 11:59:59,INS-W_1065,2021-04-20,afternoon,0.7999999999999999,0.0,0.7999999999999999,15.605263157894736,17.0,0.0,0.0,1.0,0.0,1.0,6.399999999999999,6.399999999999999
2021-04-20 17:59:59,INS-W_1065,2021-04-20,evening,0.0,0.0,0.0,256.96122222222226,276.4224444444444,0.0,0.0,1.0,0.0,1.0,59.75,59.75
2021-04-20 23:59:59,INS-W_1065,2021-04-20,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-21 05:59:59,INS-W_1065,2021-04-21,morning,0.3333333333333333,0.3333333333333333,0.3333333333333333,48.0,48.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,1559.6,1559.6
2021-04-21 11:59:59,INS-W_1065,2021-04-21,afternoon,1.0,0.0,1.0,15.0,15.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
2021-04-21 17:59:59,INS-W_1065,2021-04-21,evening,0.0,0.0,0.0,268.31644444444447,286.6328888888889,0.0,0.0,1.0,0.0,1.0,50.5,50.5
2021-04-21 23:59:59,INS-W_1065,2021-04-21,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-22 05:59:59,INS-W_1065,2021-04-22,morning,0.6666666666666666,0.6666666666666666,0.6666666666666666,48.0,48.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,2114.4,2114.4
2021-04-22 11:59:59,INS-W_1065,2021-04-22,afternoon,1.0,0.0,1.0,14.666666666666666,14.666666666666666,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,10.0,10.0
2021-04-22 17:59:59,INS-W_1065,2021-04-22,evening,0.0,0.0,0.0,279.6716666666667,296.84333333333336,0.0,0.0,1.0,0.0,1.0,41.25,41.25
2021-04-22 23:59:59,INS-W_1065,2021-04-22,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-23 05:59:59,INS-W_1065,2021-04-23,morning,1.0,1.0,1.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,2669.2,2669.2
2021-04-23 11:59:59,INS-W_1065,2021-04-23,afternoon,1.0,0.0,1.0,14.333333333333334,14.333333333333334,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,18.0,18.0
2021-04-23 17:59:59,INS-W_1065,2021-04-23,evening,0.0,0.0,0.0,291.0268888888889,307.0537777777778,0.0,0.0,1.0,0.0,1.0,32.0,32.0
2021-04-23 23:59:59,INS-W_1065,2021-04-23,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-24 05:59:59,INS-W_1065,2021-04-24,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.0,1.0,3224.0,3224.0
2021-04-24 11:59:59,INS-W_1065,2021-04-24,afternoon,1.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
2021-04-24 17:59:59,INS-W_1065,2021-04-24,evening,0.0,0.0,0.0,302.3821111111111,317.2642222222222,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021-04-24 23:59:59,INS-W_1065,2021-04-24,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-25 05:59:59,INS-W_1065,2021-04-25,morning,0.0,0.0,0.0,48.0,48.0,1.0,1.0,0.5,0.0,0.5,3010.133333333333,3010.133333333333
2021-04-25 11:59:59,INS-W_1065,2021-04-25,afternoon,0.8,0.0,0.8,50.8,50.8,0.0,0.0,0.19999999999999998,0.0,0.19999999999999998,34.0,34.0
2021-04-25 17:59:59,INS-W_1065,2021-04-25,evening,0.0,0.0,0.0,313.7373333333333,327.4746666666667,0.0,0.0,1.0,0.0,1.0,32.0,32.0
2021-04-25 23:59:59,INS-W_1065,2021-04-25,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-26 05:59:59,INS-W_1065,2021-04-26,morning,0.0,0.0,0.0,48.0,48.0,2.0,2.0,0.0,0.0,0.0,2796.2666666666664,2796.2666666666664
2021-04-26 11:59:59,INS-W_1065,2021-04-26,afternoon,0.6000000000000001,0.0,0.6000000000000001,87.6,87.6,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,42.0,42.0
2021-04-26 17:59:59,INS-W_1065,2021-04-26,evening,0.0,0.0,0.0,325.0925555555556,337.6851111111111,0.0,0.0,1.0,0.0,1.0,49.0,49.0
2021-04-26 23:59:59,INS-W_1065,2021-04-26,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-27 05:59:59,INS-W_1065,2021-04-27,morning,0.0,0.0,0.0,48.0,48.0,1.8461538461538463,1.8461538461538463,0.07692307692307691,0.0,0.07692307692307691,2582.4,2582.4
2021-04-27 11:59:59,INS-W_1065,2021-04-27,afternoon,0.4,0.0,0.4,124.39999999999999,124.39999999999999,0.0,0.0,0.6,0.0,0.6,50.0,50.0
2021-04-27 17:59:59,INS-W_1065,2021-04-27,evening,0.0,0.0,0.0,336.4477777777778,347.8955555555556,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,32.66666666666667,32.66666666666667
2021-04-27 23:59:59,INS-W_1065,2021-04-27,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-28 05:59:59,INS-W_1065,2021-04-28,morning,0.0,0.0,0.0,48.0,48.0,1.6923076923076923,1.6923076923076923,0.15384615384615383,0.0,0.15384615384615383,2368.5333333333333,2368.5333333333333
2021-04-28 11:59:59,INS-W_1065,2021-04-28,afternoon,0.20000000000000007,0.0,0.20000000000000007,161.2,161.2,0.0,0.0,0.7999999999999999,0.0,0.7999999999999999,58.0,58.0
2021-04-28 17:59:59,INS-W_1065,2021-04-28,evening,0.0,0.0,0.0,347.803,358.106,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,16.333333333333336,16.333333333333336
2021-04-28 23:59:59,INS-W_1065,2021-04-28,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-29 05:59:59,INS-W_1065,2021-04-29,morning,0.0,0.0,0.0,48.0,48.0,1.5384615384615385,1.5384615384615385,0.23076923076923075,0.0,0.23076923076923075,2154.6666666666665,2154.6666666666665
2021-04-29 11:59:59,INS-W_1065,2021-04-29,afternoon,0.0,0.0,0.0,198.0,198.0,0.0,0.0,1.0,0.0,1.0,66.0,66.0
2021-04-29 17:59:59,INS-W_1065,2021-04-29,evening,0.0,0.0,0.0,359.1582222222222,368.3164444444444,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2021-04-29 23:59:59,INS-W_1065,2021-04-29,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-04-30 05:59:59,INS-W_1065,2021-04-30,morning,0.0,0.0,0.0,48.0,48.0,1.3846153846153846,1.3846153846153846,0.30769230769230765,0.0,0.30769230769230765,1940.8,1940.8
2021-04-30 11:59:59,INS-W_1065,2021-04-30,afternoon,0.0,0.0,0.0,234.79999999999998,234.79999999999998,0.0,0.0,4.0,0.0,4.0,16.75,67.0
2021-04-30 17:59:59,INS-W_1065,2021-04-30,evening,0.0,0.0,0.0,370.5134444444445,378.52688888888883,0.8333333333333334,0.8333333333333334,1.0,0.0,1.0,2.4291666666666667,2.4291666666666667
2021-04-30 23:59:59,INS-W_1065,2021-04-30,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-01 05:59:59,INS-W_1065,2021-05-01,morning,0.0,0.0,0.0,48.0,48.0,1.2307692307692308,1.2307692307692308,0.3846153846153846,0.0,0.3846153846153846,1726.9333333333332,1726.9333333333332
2021-05-01 11:59:59,INS-W_1065,2021-05-01,afternoon,0.0,0.0,0.0,271.59999999999997,271.59999999999997,0.0,0.0,1.0,0.0,1.0,25.0,25.0
2021-05-01 17:59:59,INS-W_1065,2021-05-01,evening,0.0,0.0,0.0,381.8686666666667,388.73733333333337,0.6666666666666667,0.6666666666666667,1.0,0.0,1.0,4.858333333333333,4.858333333333333
2021-05-01 23:59:59,INS-W_1065,2021-05-01,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-02 05:59:59,INS-W_1065,2021-05-02,morning,0.0,0.0,0.0,48.0,48.0,1.076923076923077,1.076923076923077,0.4615384615384615,0.0,0.4615384615384615,1513.0666666666666,1513.0666666666666
2021-05-02 11:59:59,INS-W_1065,2021-05-02,afternoon,0.0,0.0,0.0,308.4,308.4,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,81.33333333333334,146.0
2021-05-02 17:59:59,INS-W_1065,2021-05-02,evening,0.0,0.0,0.0,393.2238888888889,398.9477777777778,0.5,0.5,1.0,0.0,1.0,7.2875,7.2875
2021-05-02 23:59:59,INS-W_1065,2021-05-02,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-03 05:59:59,INS-W_1065,2021-05-03,morning,0.0,0.0,0.0,48.0,48.0,0.9230769230769231,0.9230769230769231,0.5384615384615384,0.0,0.5384615384615384,1299.1999999999998,1299.1999999999998
2021-05-03 11:59:59,INS-W_1065,2021-05-03,afternoon,0.0,0.0,0.0,345.2,345.2,0.0,0.0,1.6666666666666665,0.0,1.6666666666666665,137.66666666666669,267.0
2021-05-03 17:59:59,INS-W_1065,2021-05-03,evening,0.0,0.0,0.0,404.5791111111111,409.1582222222222,0.33333333333333337,0.33333333333333337,1.0,0.0,1.0,9.716666666666667,9.716666666666667
2021-05-03 23:59:59,INS-W_1065,2021-05-03,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-04 05:59:59,INS-W_1065,2021-05-04,morning,0.0,0.0,0.0,48.0,48.0,0.7692307692307694,0.7692307692307694,0.6153846153846153,0.0,0.6153846153846153,1085.333333333333,1085.333333333333
2021-05-04 11:59:59,INS-W_1065,2021-05-04,afternoon,0.0,0.0,0.0,382.0,382.0,0.0,0.0,2.0,0.0,2.0,194.0,388.0
2021-05-04 17:59:59,INS-W_1065,2021-05-04,evening,0.0,0.0,0.0,415.93433333333337,419.3686666666666,0.16666666666666674,0.16666666666666674,1.0,0.0,1.0,12.145833333333332,12.145833333333332
2021-05-04 23:59:59,INS-W_1065,2021-05-04,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-05 05:59:59,INS-W_1065,2021-05-05,morning,0.0,0.0,0.0,48.0,48.0,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.0,0.6923076923076923,871.4666666666667,871.4666666666667
2021-05-05 11:59:59,INS-W_1065,2021-05-05,afternoon,0.0,0.0,0.0,418.8,418.8,0.0,0.0,1.0,0.0,1.0,357.424,357.424
2021-05-05 17:59:59,INS-W_1065,2021-05-05,evening,0.0,0.0,0.0,427.2895555555556,429.57911111111116,0.0,0.0,1.0,0.0,1.0,14.575,14.575
2021-05-05 23:59:59,INS-W_1065,2021-05-05,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-06 05:59:59,INS-W_1065,2021-05-06,morning,0.0,0.0,0.0,48.0,48.0,0.4615384615384617,0.4615384615384617,0.7692307692307692,0.0,0.7692307692307692,657.5999999999999,657.5999999999999
2021-05-06 11:59:59,INS-W_1065,2021-05-06,afternoon,0.25,0.0,0.25,455.59999999999997,455.59999999999997,0.0,0.0,0.75,0.0,0.75,304.02,304.02
2021-05-06 17:59:59,INS-W_1065,2021-05-06,evening,0.0,0.0,0.0,438.6447777777778,439.7895555555556,0.0,0.0,1.0,0.0,1.0,51.0,51.0
2021-05-06 23:59:59,INS-W_1065,2021-05-06,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-07 05:59:59,INS-W_1065,2021-05-07,morning,0.0,0.0,0.0,48.0,48.0,0.30769230769230793,0.30769230769230793,0.846153846153846,0.0,0.846153846153846,443.7333333333331,443.7333333333331
2021-05-07 11:59:59,INS-W_1065,2021-05-07,afternoon,0.5,0.0,0.5,492.4,492.4,0.0,0.0,0.5,0.0,0.5,250.61599999999999,250.61599999999999
2021-05-07 17:59:59,INS-W_1065,2021-05-07,evening,1.0,0.0,1.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,93.25,144.0
2021-05-07 23:59:59,INS-W_1065,2021-05-07,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-08 05:59:59,INS-W_1065,2021-05-08,morning,0.0,0.0,0.0,48.0,48.0,0.15384615384615397,0.15384615384615397,0.923076923076923,0.0,0.923076923076923,229.86666666666633,229.86666666666633
2021-05-08 11:59:59,INS-W_1065,2021-05-08,afternoon,0.75,0.0,0.75,529.1999999999999,529.1999999999999,0.0,0.0,0.25,0.0,0.25,197.212,197.212
2021-05-08 17:59:59,INS-W_1065,2021-05-08,evening,0.8,0.0,0.8,399.25,399.25,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,135.5,237.0
2021-05-08 23:59:59,INS-W_1065,2021-05-08,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-09 05:59:59,INS-W_1065,2021-05-09,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.0,1.0,16.0,16.0
2021-05-09 11:59:59,INS-W_1065,2021-05-09,afternoon,1.0,0.0,1.0,566.0,566.0,0.0,0.0,0.0,0.0,0.0,143.808,143.808
2021-05-09 17:59:59,INS-W_1065,2021-05-09,evening,0.6000000000000001,0.0,0.6000000000000001,348.5,348.5,0.0,0.0,0.7999999999999999,0.0,0.7999999999999999,177.75,330.0
2021-05-09 23:59:59,INS-W_1065,2021-05-09,night,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,20.0,20.0
2021-05-10 05:59:59,INS-W_1065,2021-05-10,morning,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1.0,0.0,1.0,20.456375,20.456375
2021-05-10 11:59:59,INS-W_1065,2021-05-10,afternoon,0.5,0.0,0.5,498.1666666666667,498.1666666666667,0.0,0.0,0.5,0.0,0.5,90.404,90.404
