pid,date,segment,uniquedevices,countscansmostuniquedevice,datetime
INS-W_1218,2021-04-18,night,4.0,11.333333333333334,2021-04-18 23:59:59
INS-W_1218,2021-04-19,morning,1.0,12.833333333333334,2021-04-19 05:59:59
INS-W_1218,2021-04-19,afternoon,1.0,2.125000000000001,2021-04-19 11:59:59
INS-W_1218,2021-04-19,evening,6.0,18.0,2021-04-19 17:59:59
INS-W_1218,2021-04-19,night,1.0,13.666666666666668,2021-04-19 23:59:59
INS-W_1218,2021-04-20,morning,5.0,14.0,2021-04-20 05:59:59
INS-W_1218,2021-04-20,afternoon,7.0,1.0,2021-04-20 11:59:59
INS-W_1218,2021-04-20,evening,10.0,1.0,2021-04-20 17:59:59
INS-W_1218,2021-04-20,night,5.0,16.0,2021-04-20 23:59:59
INS-W_1218,2021-04-21,morning,12.0,15.0,2021-04-21 05:59:59
INS-W_1218,2021-04-21,afternoon,11.0,2.0,2021-04-21 11:59:59
INS-W_1218,2021-04-21,evening,6.0,8.0,2021-04-21 17:59:59
INS-W_1218,2021-04-21,night,5.0,22.0,2021-04-21 23:59:59
INS-W_1218,2021-04-22,morning,10.0,2.0,2021-04-22 05:59:59
INS-W_1218,2021-04-22,afternoon,1.0,3.0,2021-04-22 11:59:59
INS-W_1218,2021-04-22,evening,7.0,15.0,2021-04-22 17:59:59
INS-W_1218,2021-04-22,night,1.0,26.5,2021-04-22 23:59:59
INS-W_1218,2021-04-23,morning,3.0,25.0,2021-04-23 05:59:59
INS-W_1218,2021-04-23,afternoon,5.0,4.0,2021-04-23 11:59:59
INS-W_1218,2021-04-23,evening,6.0,3.0,2021-04-23 17:59:59
INS-W_1218,2021-04-23,night,2.0,31.0,2021-04-23 23:59:59
INS-W_1218,2021-04-24,morning,3.0,34.0,2021-04-24 05:59:59
INS-W_1218,2021-04-24,afternoon,7.0,28.0,2021-04-24 11:59:59
INS-W_1218,2021-04-24,evening,9.0,9.0,2021-04-24 17:59:59
INS-W_1218,2021-04-24,night,3.0,31.0,2021-04-24 23:59:59
INS-W_1218,2021-04-25,morning,5.0,7.0,2021-04-25 05:59:59
INS-W_1218,2021-04-25,afternoon,5.0,8.0,2021-04-25 11:59:59
INS-W_1218,2021-04-25,evening,6.0,1.0,2021-04-25 17:59:59
INS-W_1218,2021-04-25,night,3.0,31.0,2021-04-25 23:59:59
INS-W_1218,2021-04-26,morning,3.0,34.0,2021-04-26 05:59:59
INS-W_1218,2021-04-26,afternoon,9.0,23.0,2021-04-26 11:59:59
INS-W_1218,2021-04-26,evening,10.0,10.0,2021-04-26 17:59:59
INS-W_1218,2021-04-26,night,2.0,33.0,2021-04-26 23:59:59
INS-W_1218,2021-04-27,morning,6.0,8.0,2021-04-27 05:59:59
INS-W_1218,2021-04-27,afternoon,6.0,4.0,2021-04-27 11:59:59
INS-W_1218,2021-04-27,evening,7.0,4.0,2021-04-27 17:59:59
INS-W_1218,2021-04-27,night,6.0,27.0,2021-04-27 23:59:59
INS-W_1218,2021-04-28,morning,4.0,14.0,2021-04-28 05:59:59
INS-W_1218,2021-04-28,afternoon,4.0,1.0,2021-04-28 11:59:59
INS-W_1218,2021-04-28,evening,8.0,8.0,2021-04-28 17:59:59
INS-W_1218,2021-04-28,night,3.0,8.0,2021-04-28 23:59:59
INS-W_1218,2021-04-29,morning,7.0,4.0,2021-04-29 05:59:59
INS-W_1218,2021-04-29,afternoon,13.0,5.0,2021-04-29 11:59:59
INS-W_1218,2021-04-29,evening,12.0,9.777777777777779,2021-04-29 17:59:59
INS-W_1218,2021-04-29,night,4.0,4.0,2021-04-29 23:59:59
INS-W_1218,2021-04-30,morning,4.0,3.888888888888889,2021-04-30 05:59:59
INS-W_1218,2021-04-30,afternoon,1.0,4.6,2021-04-30 11:59:59
INS-W_1218,2021-04-30,evening,1.0,11.555555555555555,2021-04-30 17:59:59
INS-W_1218,2021-04-30,night,3.0,6.555555555555555,2021-04-30 23:59:59
INS-W_1218,2021-05-01,morning,1.0,3.7777777777777777,2021-05-01 05:59:59
INS-W_1218,2021-05-01,afternoon,1.0,4.2,2021-05-01 11:59:59
INS-W_1218,2021-05-01,evening,1.0,13.333333333333332,2021-05-01 17:59:59
INS-W_1218,2021-05-01,night,1.0,9.11111111111111,2021-05-01 23:59:59
INS-W_1218,2021-05-02,morning,1.0,3.6666666666666665,2021-05-02 05:59:59
INS-W_1218,2021-05-02,afternoon,1.0,3.8,2021-05-02 11:59:59
INS-W_1218,2021-05-02,evening,1.0,15.11111111111111,2021-05-02 17:59:59
INS-W_1218,2021-05-02,night,1.0,11.666666666666666,2021-05-02 23:59:59
INS-W_1218,2021-05-03,morning,1.0,3.5555555555555554,2021-05-03 05:59:59
INS-W_1218,2021-05-03,afternoon,1.0,3.4000000000000004,2021-05-03 11:59:59
INS-W_1218,2021-05-03,evening,1.0,16.88888888888889,2021-05-03 17:59:59
INS-W_1218,2021-05-03,night,1.0,14.222222222222221,2021-05-03 23:59:59
INS-W_1218,2021-05-04,morning,1.0,3.4444444444444446,2021-05-04 05:59:59
INS-W_1218,2021-05-04,afternoon,1.0,3.0,2021-05-04 11:59:59
INS-W_1218,2021-05-04,evening,1.0,18.666666666666664,2021-05-04 17:59:59
INS-W_1218,2021-05-04,night,1.0,16.77777777777778,2021-05-04 23:59:59
INS-W_1218,2021-05-05,morning,1.0,3.3333333333333335,2021-05-05 05:59:59
INS-W_1218,2021-05-05,afternoon,1.0,2.6,2021-05-05 11:59:59
INS-W_1218,2021-05-05,evening,1.0,20.444444444444443,2021-05-05 17:59:59
INS-W_1218,2021-05-05,night,1.0,19.333333333333332,2021-05-05 23:59:59
INS-W_1218,2021-05-06,morning,1.0,3.2222222222222223,2021-05-06 05:59:59
INS-W_1218,2021-05-06,afternoon,1.0,2.2,2021-05-06 11:59:59
INS-W_1218,2021-05-06,evening,1.0,22.22222222222222,2021-05-06 17:59:59
INS-W_1218,2021-05-06,night,1.0,21.888888888888886,2021-05-06 23:59:59
INS-W_1218,2021-05-07,morning,1.0,3.111111111111111,2021-05-07 05:59:59
INS-W_1218,2021-05-07,afternoon,7.0,1.8000000000000003,2021-05-07 11:59:59
INS-W_1218,2021-05-07,evening,7.0,24.0,2021-05-07 17:59:59
INS-W_1218,2021-05-07,night,1.0,24.444444444444443,2021-05-07 23:59:59
INS-W_1218,2021-05-08,morning,3.0,3.0,2021-05-08 05:59:59
INS-W_1218,2021-05-08,afternoon,8.0,1.4000000000000004,2021-05-08 11:59:59
INS-W_1218,2021-05-08,evening,3.0,19.0,2021-05-08 17:59:59
INS-W_1218,2021-05-08,night,4.0,27.0,2021-05-08 23:59:59
INS-W_1218,2021-05-09,morning,3.0,25.0,2021-05-09 05:59:59
INS-W_1218,2021-05-09,afternoon,11.0,1.0,2021-05-09 11:59:59
INS-W_1218,2021-05-09,evening,6.0,14.0,2021-05-09 17:59:59
INS-W_1218,2021-05-09,night,2.0,20.0,2021-05-09 23:59:59
INS-W_1218,2021-05-10,morning,9.0,7.0,2021-05-10 05:59:59
INS-W_1218,2021-05-10,afternoon,7.0,9.0,2021-05-10 11:59:59
INS-W_1218,2021-05-10,evening,11.0,6.0,2021-05-10 17:59:59
INS-W_1218,2021-05-10,night,6.0,7.0,2021-05-10 23:59:59
INS-W_1218,2021-05-11,morning,3.0,2.0,2021-05-11 05:59:59
INS-W_1218,2021-05-11,afternoon,11.0,10.0,2021-05-11 11:59:59
INS-W_1218,2021-05-11,evening,10.25,9.25,2021-05-11 17:59:59
INS-W_1218,2021-05-11,night,4.0,29.0,2021-05-11 23:59:59
INS-W_1218,2021-05-12,morning,2.7142857142857144,3.0,2021-05-12 05:59:59
INS-W_1218,2021-05-12,afternoon,10.857142857142858,11.0,2021-05-12 11:59:59
INS-W_1218,2021-05-12,evening,9.5,12.5,2021-05-12 17:59:59
INS-W_1218,2021-05-12,night,3.625,29.875,2021-05-12 23:59:59
INS-W_1218,2021-05-13,morning,2.428571428571429,4.0,2021-05-13 05:59:59
INS-W_1218,2021-05-13,afternoon,10.714285714285714,12.0,2021-05-13 11:59:59
INS-W_1218,2021-05-13,evening,8.75,15.75,2021-05-13 17:59:59
INS-W_1218,2021-05-13,night,3.25,30.75,2021-05-13 23:59:59
INS-W_1218,2021-05-14,morning,2.142857142857143,5.0,2021-05-14 05:59:59
INS-W_1218,2021-05-14,afternoon,10.571428571428571,13.0,2021-05-14 11:59:59
INS-W_1218,2021-05-14,evening,8.0,19.0,2021-05-14 17:59:59
INS-W_1218,2021-05-14,night,2.875,31.625,2021-05-14 23:59:59
INS-W_1218,2021-05-15,morning,1.8571428571428572,6.0,2021-05-15 05:59:59
INS-W_1218,2021-05-15,afternoon,10.428571428571429,14.0,2021-05-15 11:59:59
INS-W_1218,2021-05-15,evening,7.25,22.25,2021-05-15 17:59:59
INS-W_1218,2021-05-15,night,2.5,32.5,2021-05-15 23:59:59
INS-W_1218,2021-05-16,morning,1.5714285714285714,7.0,2021-05-16 05:59:59
INS-W_1218,2021-05-16,afternoon,10.285714285714286,15.0,2021-05-16 11:59:59
INS-W_1218,2021-05-16,evening,6.5,25.5,2021-05-16 17:59:59
INS-W_1218,2021-05-16,night,2.125,33.375,2021-05-16 23:59:59
INS-W_1218,2021-05-17,morning,1.2857142857142858,8.0,2021-05-17 05:59:59
INS-W_1218,2021-05-17,afternoon,10.142857142857142,16.0,2021-05-17 11:59:59
INS-W_1218,2021-05-17,evening,5.75,28.75,2021-05-17 17:59:59
INS-W_1218,2021-05-17,night,1.75,34.25,2021-05-17 23:59:59
INS-W_1218,2021-05-18,morning,1.0,9.0,2021-05-18 05:59:59
INS-W_1218,2021-05-18,afternoon,10.0,17.0,2021-05-18 11:59:59
INS-W_1218,2021-05-18,evening,5.0,32.0,2021-05-18 17:59:59
INS-W_1218,2021-05-18,night,1.375,35.125,2021-05-18 23:59:59
INS-W_1218,2021-05-19,morning,3.0,34.0,2021-05-19 05:59:59
INS-W_1218,2021-05-19,afternoon,7.0,29.0,2021-05-19 11:59:59
INS-W_1218,2021-05-19,evening,1.0,25.5,2021-05-19 17:59:59
INS-W_1218,2021-05-19,night,1.0,36.0,2021-05-19 23:59:59
INS-W_1218,2021-05-20,morning,3.0,20.0,2021-05-20 05:59:59
INS-W_1218,2021-05-20,afternoon,10.0,12.0,2021-05-20 11:59:59
INS-W_1218,2021-05-20,evening,7.0,19.0,2021-05-20 17:59:59
INS-W_1218,2021-05-20,night,1.0,36.0,2021-05-20 23:59:59
INS-W_1218,2021-05-21,morning,7.0,27.0,2021-05-21 05:59:59
INS-W_1218,2021-05-21,afternoon,2.0,17.5,2021-05-21 11:59:59
INS-W_1218,2021-05-21,evening,6.0,21.0,2021-05-21 17:59:59
INS-W_1218,2021-05-21,night,1.0,36.0,2021-05-21 23:59:59
INS-W_1218,2021-05-22,morning,3.0,34.0,2021-05-22 05:59:59
INS-W_1218,2021-05-22,afternoon,4.0,23.0,2021-05-22 11:59:59
INS-W_1218,2021-05-22,evening,2.0,8.0,2021-05-22 17:59:59
INS-W_1218,2021-05-22,night,1.0,36.0,2021-05-22 23:59:59
INS-W_1218,2021-05-23,morning,8.0,21.0,2021-05-23 05:59:59
INS-W_1218,2021-05-23,afternoon,10.0,19.0,2021-05-23 11:59:59
INS-W_1218,2021-05-23,evening,6.0,4.0,2021-05-23 17:59:59
INS-W_1218,2021-05-23,night,2.0,31.0,2021-05-23 23:59:59
INS-W_1218,2021-05-24,morning,1.0,36.0,2021-05-24 05:59:59
INS-W_1218,2021-05-24,afternoon,16.0,15.0,2021-05-24 11:59:59
INS-W_1218,2021-05-24,evening,7.0,10.0,2021-05-24 17:59:59
INS-W_1218,2021-05-24,night,2.0,25.0,2021-05-24 23:59:59
INS-W_1218,2021-05-25,morning,4.0,24.0,2021-05-25 05:59:59
INS-W_1218,2021-05-25,afternoon,5.0,12.0,2021-05-25 11:59:59
INS-W_1218,2021-05-25,evening,1.0,36.0,2021-05-25 17:59:59
INS-W_1218,2021-05-25,night,5.0,28.0,2021-05-25 23:59:59
INS-W_1218,2021-05-26,morning,3.0,33.0,2021-05-26 05:59:59
INS-W_1218,2021-05-26,afternoon,11.0,7.0,2021-05-26 11:59:59
INS-W_1218,2021-05-26,evening,1.0,21.5,2021-05-26 17:59:59
INS-W_1218,2021-05-26,night,1.0,36.0,2021-05-26 23:59:59
INS-W_1218,2021-05-27,morning,4.0,32.0,2021-05-27 05:59:59
INS-W_1218,2021-05-27,afternoon,8.0,25.0,2021-05-27 11:59:59
INS-W_1218,2021-05-27,evening,10.0,7.0,2021-05-27 17:59:59
INS-W_1218,2021-05-27,night,2.0,6.0,2021-05-27 23:59:59
INS-W_1218,2021-05-28,morning,7.0,3.0,2021-05-28 05:59:59
INS-W_1218,2021-05-28,afternoon,3.0,13.999999999999998,2021-05-28 11:59:59
INS-W_1218,2021-05-28,evening,4.0,17.5,2021-05-28 17:59:59
INS-W_1218,2021-05-28,night,1.0,16.0,2021-05-28 23:59:59
INS-W_1218,2021-05-29,morning,1.0,19.0,2021-05-29 05:59:59
INS-W_1218,2021-05-29,afternoon,6.0,3.0,2021-05-29 11:59:59
INS-W_1218,2021-05-29,evening,8.0,28.0,2021-05-29 17:59:59
INS-W_1218,2021-05-29,night,3.0,26.0,2021-05-29 23:59:59
INS-W_1218,2021-05-30,morning,2.0,35.0,2021-05-30 05:59:59
INS-W_1218,2021-05-30,afternoon,9.0,14.0,2021-05-30 11:59:59
INS-W_1218,2021-05-30,evening,4.0,32.0,2021-05-30 17:59:59
INS-W_1218,2021-05-30,night,1.0,36.0,2021-05-30 23:59:59
INS-W_1218,2021-05-31,morning,1.0,36.0,2021-05-31 05:59:59
INS-W_1218,2021-05-31,afternoon,8.0,23.0,2021-05-31 11:59:59
INS-W_1218,2021-05-31,evening,10.0,26.0,2021-05-31 17:59:59
INS-W_1218,2021-05-31,night,2.0,35.0,2021-05-31 23:59:59
INS-W_1218,2021-06-01,morning,2.0,35.0,2021-06-01 05:59:59
INS-W_1218,2021-06-01,afternoon,9.0,10.0,2021-06-01 11:59:59
INS-W_1218,2021-06-01,evening,8.0,25.0,2021-06-01 17:59:59
INS-W_1218,2021-06-01,night,2.0,33.0,2021-06-01 23:59:59
INS-W_1218,2021-06-02,morning,1.0,36.0,2021-06-02 05:59:59
INS-W_1218,2021-06-02,afternoon,2.0,34.0,2021-06-02 11:59:59
INS-W_1218,2021-06-02,evening,12.0,8.0,2021-06-02 17:59:59
INS-W_1218,2021-06-02,night,2.0,35.0,2021-06-02 23:59:59
INS-W_1218,2021-06-03,morning,1.0,36.0,2021-06-03 05:59:59
INS-W_1218,2021-06-03,afternoon,7.0,23.0,2021-06-03 11:59:59
INS-W_1218,2021-06-03,evening,4.0,25.0,2021-06-03 17:59:59
INS-W_1218,2021-06-03,night,5.0,26.0,2021-06-03 23:59:59
INS-W_1218,2021-06-04,morning,2.0,35.0,2021-06-04 05:59:59
INS-W_1218,2021-06-04,afternoon,5.0,13.0,2021-06-04 11:59:59
INS-W_1218,2021-06-04,evening,3.0,30.5,2021-06-04 17:59:59
INS-W_1218,2021-06-04,night,3.0,15.0,2021-06-04 23:59:59
INS-W_1218,2021-06-05,morning,7.0,23.0,2021-06-05 05:59:59
INS-W_1218,2021-06-05,afternoon,3.0,16.0,2021-06-05 11:59:59
INS-W_1218,2021-06-05,evening,1.0,36.0,2021-06-05 17:59:59
INS-W_1218,2021-06-05,night,3.0,29.0,2021-06-05 23:59:59
INS-W_1218,2021-06-06,morning,4.0,30.0,2021-06-06 05:59:59
INS-W_1218,2021-06-06,afternoon,4.0,3.0,2021-06-06 11:59:59
INS-W_1218,2021-06-06,evening,1.0,36.0,2021-06-06 17:59:59
INS-W_1218,2021-06-06,night,3.0,25.0,2021-06-06 23:59:59
INS-W_928,2021-03-29,morning,3.0,5.0,2021-03-29 05:59:59
INS-W_928,2021-03-29,afternoon,4.0,21.0,2021-03-29 11:59:59
INS-W_928,2021-03-29,evening,3.0,22.0,2021-03-29 17:59:59
INS-W_928,2021-03-29,night,2.0,10.0,2021-03-29 23:59:59
INS-W_928,2021-03-30,morning,1.0,5.0,2021-03-30 05:59:59
INS-W_928,2021-03-30,afternoon,2.0,21.0,2021-03-30 11:59:59
INS-W_928,2021-03-30,evening,3.0,22.0,2021-03-30 17:59:59
INS-W_928,2021-03-30,night,1.0,16.4,2021-03-30 23:59:59
INS-W_928,2021-03-31,morning,3.0,5.0,2021-03-31 05:59:59
INS-W_928,2021-03-31,afternoon,2.0,21.0,2021-03-31 11:59:59
INS-W_928,2021-03-31,evening,1.0,22.0,2021-03-31 17:59:59
INS-W_928,2021-03-31,night,1.0,22.799999999999997,2021-03-31 23:59:59
INS-W_928,2021-04-01,morning,2.0,5.0,2021-04-01 05:59:59
INS-W_928,2021-04-01,afternoon,3.0,21.0,2021-04-01 11:59:59
INS-W_928,2021-04-01,evening,3.0,22.0,2021-04-01 17:59:59
INS-W_928,2021-04-01,night,2.0,29.2,2021-04-01 23:59:59
INS-W_928,2021-04-02,morning,4.0,5.0,2021-04-02 05:59:59
INS-W_928,2021-04-02,afternoon,3.0,21.0,2021-04-02 11:59:59
INS-W_928,2021-04-02,evening,3.0,22.0,2021-04-02 17:59:59
INS-W_928,2021-04-02,night,1.0,35.599999999999994,2021-04-02 23:59:59
INS-W_928,2021-04-03,morning,2.0,20.0,2021-04-03 05:59:59
INS-W_928,2021-04-03,afternoon,3.0,16.0,2021-04-03 11:59:59
INS-W_928,2021-04-03,evening,4.0,15.0,2021-04-03 17:59:59
INS-W_928,2021-04-03,night,1.0,42.0,2021-04-03 23:59:59
INS-W_928,2021-04-04,morning,3.0,38.0,2021-04-04 05:59:59
INS-W_928,2021-04-04,afternoon,3.0,21.0,2021-04-04 11:59:59
INS-W_928,2021-04-04,evening,3.0,12.0,2021-04-04 17:59:59
INS-W_928,2021-04-04,night,1.0,40.0,2021-04-04 23:59:59
INS-W_928,2021-04-05,morning,3.0,43.0,2021-04-05 05:59:59
INS-W_928,2021-04-05,afternoon,3.0,12.0,2021-04-05 11:59:59
INS-W_928,2021-04-05,evening,4.0,35.0,2021-04-05 17:59:59
INS-W_928,2021-04-05,night,2.0,38.0,2021-04-05 23:59:59
INS-W_928,2021-04-06,morning,1.0,30.0,2021-04-06 05:59:59
INS-W_928,2021-04-06,afternoon,5.0,8.0,2021-04-06 11:59:59
INS-W_928,2021-04-06,evening,3.0,30.0,2021-04-06 17:59:59
INS-W_928,2021-04-06,night,2.0,9.0,2021-04-06 23:59:59
INS-W_928,2021-04-07,morning,2.0,17.0,2021-04-07 05:59:59
INS-W_928,2021-04-07,afternoon,1.0,13.5,2021-04-07 11:59:59
INS-W_928,2021-04-07,evening,3.0,28.0,2021-04-07 17:59:59
INS-W_928,2021-04-07,night,1.0,40.0,2021-04-07 23:59:59
INS-W_928,2021-04-08,morning,3.0,19.0,2021-04-08 05:59:59
INS-W_928,2021-04-08,afternoon,3.0,19.0,2021-04-08 11:59:59
INS-W_928,2021-04-08,evening,4.0,33.0,2021-04-08 17:59:59
INS-W_928,2021-04-08,night,2.0,7.0,2021-04-08 23:59:59
INS-W_928,2021-04-09,morning,3.0,40.0,2021-04-09 05:59:59
INS-W_928,2021-04-09,afternoon,3.0,19.0,2021-04-09 11:59:59
INS-W_928,2021-04-09,evening,3.0,7.0,2021-04-09 17:59:59
INS-W_928,2021-04-09,night,1.0,37.0,2021-04-09 23:59:59
INS-W_928,2021-04-10,morning,3.0,24.0,2021-04-10 05:59:59
INS-W_928,2021-04-10,afternoon,4.0,5.0,2021-04-10 11:59:59
INS-W_928,2021-04-10,evening,3.0,161.0,2021-04-10 17:59:59
INS-W_928,2021-04-10,night,3.0,40.0,2021-04-10 23:59:59
INS-W_928,2021-04-11,morning,3.0,43.0,2021-04-11 05:59:59
INS-W_928,2021-04-11,afternoon,3.0,14.0,2021-04-11 11:59:59
INS-W_928,2021-04-11,evening,3.0,29.0,2021-04-11 17:59:59
INS-W_928,2021-04-11,night,1.0,40.0,2021-04-11 23:59:59
INS-W_928,2021-04-12,morning,3.0,17.0,2021-04-12 05:59:59
INS-W_928,2021-04-12,afternoon,1.0,13.5,2021-04-12 11:59:59
INS-W_928,2021-04-12,evening,4.0,17.0,2021-04-12 17:59:59
INS-W_928,2021-04-12,night,1.0,37.0,2021-04-12 23:59:59
INS-W_928,2021-04-13,morning,1.0,21.5,2021-04-13 05:59:59
INS-W_928,2021-04-13,afternoon,2.0,13.0,2021-04-13 11:59:59
INS-W_928,2021-04-13,evening,3.0,7.0,2021-04-13 17:59:59
INS-W_928,2021-04-13,night,2.0,24.0,2021-04-13 23:59:59
INS-W_928,2021-04-14,morning,1.0,26.0,2021-04-14 05:59:59
INS-W_928,2021-04-14,afternoon,4.0,11.0,2021-04-14 11:59:59
INS-W_928,2021-04-14,evening,2.0,16.0,2021-04-14 17:59:59
INS-W_928,2021-04-14,night,1.0,28.0,2021-04-14 23:59:59
INS-W_928,2021-04-15,morning,1.0,30.5,2021-04-15 05:59:59
INS-W_928,2021-04-15,afternoon,3.0,21.0,2021-04-15 11:59:59
INS-W_928,2021-04-15,evening,3.0,25.0,2021-04-15 17:59:59
INS-W_928,2021-04-15,night,1.0,32.0,2021-04-15 23:59:59
INS-W_928,2021-04-16,morning,3.0,35.0,2021-04-16 05:59:59
INS-W_928,2021-04-16,afternoon,1.0,22.0,2021-04-16 11:59:59
INS-W_928,2021-04-16,evening,3.0,14.0,2021-04-16 17:59:59
INS-W_928,2021-04-16,night,1.0,36.0,2021-04-16 23:59:59
INS-W_928,2021-04-17,morning,2.0,32.5,2021-04-17 05:59:59
INS-W_928,2021-04-17,afternoon,4.0,23.0,2021-04-17 11:59:59
INS-W_928,2021-04-17,evening,4.0,14.0,2021-04-17 17:59:59
INS-W_928,2021-04-17,night,2.0,18.5,2021-04-17 23:59:59
INS-W_928,2021-04-18,morning,4.0,30.0,2021-04-18 05:59:59
INS-W_928,2021-04-18,afternoon,3.0,47.0,2021-04-18 11:59:59
INS-W_928,2021-04-18,evening,3.0,26.0,2021-04-18 17:59:59
INS-W_928,2021-04-18,night,3.0,1.0,2021-04-18 23:59:59
INS-W_928,2021-04-19,morning,3.0,41.0,2021-04-19 05:59:59
INS-W_928,2021-04-19,afternoon,3.0,29.0,2021-04-19 11:59:59
INS-W_928,2021-04-19,evening,2.0,22.0,2021-04-19 17:59:59
INS-W_928,2021-04-19,night,1.0,38.0,2021-04-19 23:59:59
INS-W_928,2021-04-20,morning,2.0,4.0,2021-04-20 05:59:59
INS-W_928,2021-04-20,afternoon,6.0,16.0,2021-04-20 11:59:59
INS-W_928,2021-04-20,evening,3.0,21.0,2021-04-20 17:59:59
INS-W_928,2021-04-20,night,2.0,27.0,2021-04-20 23:59:59
INS-W_928,2021-04-21,morning,1.0,20.0,2021-04-21 05:59:59
INS-W_928,2021-04-21,afternoon,2.0,22.0,2021-04-21 11:59:59
INS-W_928,2021-04-21,evening,3.0,37.0,2021-04-21 17:59:59
INS-W_928,2021-04-21,night,2.0,6.0,2021-04-21 23:59:59
INS-W_928,2021-04-22,morning,3.0,36.0,2021-04-22 05:59:59
INS-W_928,2021-04-22,afternoon,4.0,7.0,2021-04-22 11:59:59
INS-W_928,2021-04-22,evening,3.0,22.0,2021-04-22 17:59:59
INS-W_928,2021-04-22,night,3.0,35.0,2021-04-22 23:59:59
INS-W_928,2021-04-23,morning,3.0,17.0,2021-04-23 05:59:59
INS-W_928,2021-04-23,afternoon,3.0,13.0,2021-04-23 11:59:59
INS-W_928,2021-04-23,evening,3.0,20.0,2021-04-23 17:59:59
INS-W_928,2021-04-23,night,2.0,1.0,2021-04-23 23:59:59
INS-W_928,2021-04-24,morning,2.0,40.0,2021-04-24 05:59:59
INS-W_928,2021-04-24,afternoon,3.0,17.0,2021-04-24 11:59:59
INS-W_928,2021-04-24,evening,3.0,27.0,2021-04-24 17:59:59
INS-W_928,2021-04-24,night,1.0,39.0,2021-04-24 23:59:59
INS-W_928,2021-04-25,morning,4.0,32.0,2021-04-25 05:59:59
INS-W_928,2021-04-25,afternoon,3.0,32.0,2021-04-25 11:59:59
INS-W_928,2021-04-25,evening,3.0,16.0,2021-04-25 17:59:59
INS-W_928,2021-04-25,night,1.0,39.0,2021-04-25 23:59:59
INS-W_928,2021-04-26,morning,3.0,35.0,2021-04-26 05:59:59
INS-W_928,2021-04-26,afternoon,3.0,6.0,2021-04-26 11:59:59
INS-W_928,2021-04-26,evening,3.0,36.0,2021-04-26 17:59:59
INS-W_928,2021-04-26,night,2.0,36.0,2021-04-26 23:59:59
INS-W_928,2021-04-27,morning,3.0,4.0,2021-04-27 05:59:59
INS-W_928,2021-04-27,afternoon,3.0,30.0,2021-04-27 11:59:59
INS-W_928,2021-04-27,evening,3.0,31.0,2021-04-27 17:59:59
INS-W_928,2021-04-27,night,2.0,28.0,2021-04-27 23:59:59
INS-W_928,2021-04-28,morning,2.0,44.0,2021-04-28 05:59:59
INS-W_928,2021-04-28,afternoon,2.0,16.0,2021-04-28 11:59:59
INS-W_928,2021-04-28,evening,4.0,14.0,2021-04-28 17:59:59
INS-W_928,2021-04-28,night,1.0,38.0,2021-04-28 23:59:59
INS-W_928,2021-04-29,morning,2.0,5.0,2021-04-29 05:59:59
INS-W_928,2021-04-29,afternoon,3.0,75.0,2021-04-29 11:59:59
INS-W_928,2021-04-29,evening,3.0,31.0,2021-04-29 17:59:59
INS-W_928,2021-04-29,night,2.0,20.0,2021-04-29 23:59:59
INS-W_928,2021-04-30,morning,2.0,36.0,2021-04-30 05:59:59
INS-W_928,2021-04-30,afternoon,3.0,31.0,2021-04-30 11:59:59
INS-W_928,2021-04-30,evening,3.0,43.0,2021-04-30 17:59:59
INS-W_928,2021-04-30,night,2.0,41.0,2021-04-30 23:59:59
INS-W_928,2021-05-01,morning,2.0,39.0,2021-05-01 05:59:59
INS-W_928,2021-05-01,afternoon,5.0,31.0,2021-05-01 11:59:59
INS-W_928,2021-05-01,evening,3.0,38.0,2021-05-01 17:59:59
INS-W_928,2021-05-01,night,2.0,33.0,2021-05-01 23:59:59
INS-W_928,2021-05-02,morning,2.0,41.0,2021-05-02 05:59:59
INS-W_928,2021-05-02,afternoon,4.0,29.0,2021-05-02 11:59:59
INS-W_928,2021-05-02,evening,2.0,37.0,2021-05-02 17:59:59
INS-W_928,2021-05-02,night,3.0,38.0,2021-05-02 23:59:59
INS-W_928,2021-05-03,morning,2.0,37.0,2021-05-03 05:59:59
INS-W_928,2021-05-03,afternoon,3.0,19.0,2021-05-03 11:59:59
INS-W_928,2021-05-03,evening,3.0,34.0,2021-05-03 17:59:59
INS-W_928,2021-05-03,night,1.0,43.0,2021-05-03 23:59:59
INS-W_928,2021-05-04,morning,1.0,42.0,2021-05-04 05:59:59
INS-W_928,2021-05-04,afternoon,5.0,22.0,2021-05-04 11:59:59
INS-W_928,2021-05-04,evening,3.0,30.0,2021-05-04 17:59:59
INS-W_928,2021-05-04,night,1.0,42.0,2021-05-04 23:59:59
INS-W_928,2021-05-05,morning,2.0,17.0,2021-05-05 05:59:59
INS-W_928,2021-05-05,afternoon,3.0,15.0,2021-05-05 11:59:59
INS-W_928,2021-05-05,evening,2.0,28.0,2021-05-05 17:59:59
INS-W_928,2021-05-05,night,3.0,34.0,2021-05-05 23:59:59
INS-W_928,2021-05-06,morning,1.0,45.0,2021-05-06 05:59:59
INS-W_928,2021-05-06,afternoon,3.0,29.0,2021-05-06 11:59:59
INS-W_928,2021-05-06,evening,2.0,6.0,2021-05-06 17:59:59
INS-W_928,2021-05-06,night,1.0,38.0,2021-05-06 23:59:59
INS-W_928,2021-05-07,morning,3.0,2.0,2021-05-07 05:59:59
